abstract 简报,title 标题,keywords 关键词,read_count 阅读量,share_count 分享数量,ban_comment 可评论,publish_time 推送时间,share_url url 链接,user_info_name 用户名,user_id 用户 id,description 用户描述,user_verified 官方账号,time 抓取时间,category 频道
朱程 相隔千里，也能“代驾”；戴上VR眼镜，来场说走就走的旅行；看着电视，唱着歌，无人驾驶送我去远方……在无锡举行的2019世界物联网博览会上记者看到，得益于5G网络，一批“未来感”十足的物联网应用正从概念变成现实，在孕育庞大市场的同时，也酝酿着物联网产业的一场深刻变革。,“飞一般”的5G给物联网带来什么？,,5,1,0,2019-12-13 09:26:43,http://m.toutiao.com/group/6769729185763033608/?app=news_article&is_hit_share_recommend=0,环球网,5954781019,环球资讯 全球动态 让你的头条更精彩,True,2019-12-13 14:41:59,news_tech
昨天看到有人说现在不懂手机的人才买苹果，懂手机的人会买华为手机。这句话我认为虽然十分的片面且不客观，但是还是有一定的道理的。因为现在用苹果手机的人除了那些果粉之外，更多的是普通消费者，他们一般不懂手机，认为买苹果手机不会出错而且有一定知名度，图省心买苹果就对了。,成熟男人用华为，不懂手机买苹果？真懂手机会买这三款,,290,0,0,2019-12-13 11:28:47,http://m.toutiao.com/a6769760642913010180/?app=news_article&is_hit_share_recommend=0,刷机工具,56830600670,靠谱的手机维修工具，支持手机刷机、解锁、线刷救砖、Root。,False,2019-12-13 14:41:59,news_tech
12月13日，中国联通与奇安信集团在北京召开发布会，双方签署战略合作协议，共同出资成立安全子公司：云盾智慧安全科技有限公司（以下简称云盾智慧）。新公司将重点聚焦态势感知和网站云防护等产品领域，对标国际先进企业。,中国联通与奇安信宣布联合成立合资公司云盾智慧,,44,2,0,2019-12-13 13:14:40,http://m.toutiao.com/group/6769787926063612424/?app=news_article&is_hit_share_recommend=0,金融界,3815887397,一站式互联网投资理财平台。,True,2019-12-13 14:41:59,news_tech
[钉科技述评] 随着移动时代的加速发展以及网络传输速度的不断提升，视频内容也迎来了较为快速的发展，根据2019中国网络视听发展研究报告显示，我国网络视频用户达7.25亿。其中碎片化的视频内容成为“杀时间”的利器，这也使一众短视频平台迅速崛起。,短视频赛道，手机厂商干得过互联网厂商吗？,,2,0,0,2019-12-13 13:26:49,http://m.toutiao.com/a6769791058457920008/?app=news_article&is_hit_share_recommend=0,钉科技网,5470117076,钉科技网，以家庭为核心，服务智能硬件、软件和解决方案发展，支持家庭互联网产业上下游沟通与联动。,True,2019-12-13 14:41:59,news_tech
听说98万+抖音粉丝的说书哥哥推荐了一本生物科普读物？！甚少见哥哥推荐此类书呀，好奇吗？快去抖音说书哥哥账号看看这本书推荐吧！,百万级粉丝抖音博主推荐！最疯狂人体进化史,,14,0,0,2019-12-13 10:16:44,http://m.toutiao.com/group/6769742075903607310/?app=news_article&is_hit_share_recommend=0,凤凰网房产西安站,5955361377,凤凰房产，全球华人首选高端物业门户。,False,2019-12-13 14:41:59,news_tech
经济观察网 记者 郑U心 实习生 刘兰 12月10日，小牛电动（NIU.O）全球研发与制造基地在江苏常州投产，小牛电动CFO张鹏对记者表示，新基地投产运营后，加上老工厂，小牛电动目前的设计产能可以达到100多万台。,小牛电动新基地投产 设计产能达一百万多万台,,326,0,0,2019-12-12 22:12:46,http://m.toutiao.com/group/6769555510350840333/?app=news_article&article_category=automobile&is_hit_share_recommend=0,经济观察报,5724101387,《经济观察报》总能在最恰当的时点与您分享最有价值的财经资讯和商业思想。,True,2019-12-13 14:41:59,news_tech
微信已经成为我们每天必备的工具了，通讯和支付都非常的方便，其实在微信聊天对话框中，长按向上滑动，还有隐藏功能，每个人都需要。一、上滑转文字1、我们打开手机上的微信，从列表中选择一位好友，打开对话框，在键盘的左上方，这里有一个语音按钮，我们平时发语音都是从这里开始的。,微信聊天对话框向上滑动，原来还有隐藏功能，每个人都需要,,332,1,0,2019-12-13 11:00:04,http://m.toutiao.com/a6769747780320625164/?app=news_article&is_hit_share_recommend=0,pdf技巧之家,73210875269,"分享各种PDF相关的知识,带你轻松玩转PDF！",False,2019-12-13 14:41:59,news_tech
亚马逊和五角大楼合同之争扯上中国。据美国彭博社11日报道，针对美国电商巨头亚马逊公司日前起诉五角大楼将一项价值100亿美元的云计算服务合同给了微软、并要求五角大楼暂停该项目，美国防长埃斯珀11日表示，如果被迫推迟实施该项目，美军将面临“落后于中国”的风险。,扯上中国，是美国人互撕的标配了吗？,,76,0,0,2019-12-13 09:22:19,http://m.toutiao.com/group/6769728049320559115/?app=news_article&is_hit_share_recommend=0,上观新闻,3721866747,站上海，观天下。 解放日报社出品，高端资讯品牌。,True,2019-12-13 14:41:59,news_tech
当某一天，你的生活因为机器人的到来而便捷了好多，此时的你会感到欣慰还是惊讶……作为新一轮产业变革的核心驱动力和引领未来发展的战略技术，国家高度重视人工智能产业的发展。,全世界都开启了AI模式，再不了解这十所大学，真有些说不过去……,,107,1,0,2019-12-13 10:27:46,http://m.toutiao.com/a6769740829029302792/?app=news_article&is_hit_share_recommend=0,学科竞赛网,5550504480,学科竞赛网专注于学科竞赛、名校自主选拔等升学信息,False,2019-12-13 14:41:59,news_tech
映象网驻马店讯（记者 黄向阳 通讯员 李文）在上期的【5G来到家门口】系列报道中，记者为大家介绍了驻马店市区置地大道以北移动5G站点的分布位置，在本期的内容中，请跟随记者的脚步，收下这份置地大道以南、文明路以西移动5G站点的分布大全吧。,置地大道以南、文明路以西5G站点分布,,847,6,0,2019-12-13 09:57:55,http://m.toutiao.com/group/6769737225891480071/?app=news_article&is_hit_share_recommend=0,河南联播,58848641468,映象网下属栏目，集合最权威的河南各地资讯,True,2019-12-13 14:41:59,news_tech
创头条13日讯 继微博账号被关闭之后，孙宇晨新账号“孙宇晨老师”再次被封禁，现已无法查看。昨日晚间，两位“币圈大佬”――波场创始人孙宇晨和币安联合创始人何一的个人微博账号被封禁。随后波场官方回应称，与新浪微博有直接的沟通渠道，将尽快解决这个问题”。,“币圈大佬”孙宇晨微博新账号再被封，多平台大批清理币圈账号,,355,3,0,2019-12-13 11:29:48,http://m.toutiao.com/a6769760903886799372/?app=news_article&is_hit_share_recommend=0,思达派,5330276946,思达派是专注创业干货分享的创业科技媒体。,True,2019-12-13 14:42:03,news_tech
站长之家(ChinaZ.com) 12月13日 消息:苹果iOS 13. 3 于本周正式发布，并在“屏幕使用时间”引入了“通讯限制”功能，让家长可以限制孩子通讯交谈时间。不过外媒CNBC发现这一功能存在几个BUG，并不能限制孩子通过电话、FaceTime或者短信与陌生人交谈。,苹果iOS 13.3出现BUG 熊孩子可绕过“通讯限制”功能,,2730,1,0,2019-12-13 10:36:46,http://m.toutiao.com/group/6769747234746532360/?app=news_article&is_hit_share_recommend=0,站长之家,3851872836,站长之家您提供新的站长资讯，创业信息，业界动态及行业趋势！,False,2019-12-13 14:42:03,news_tech
新京报讯（记者 陆一夫）12月12日晚间，中国无人机企业亿航智能正式登陆纽交所，成为中国无人机第一股。据悉，亿航智能的发行价确定在12.5美元/ADS，为早前发行价区间的最低点。以此价格计算，亿航智能的IPO募资总额将为4000万美元，市值达6.63亿美元。,“无人机第一股”亿航登陆纽交所，市值达6.63亿美元,,326,1,0,2019-12-13 08:39:04,http://m.toutiao.com/group/6769716907139416590/?app=news_article&is_hit_share_recommend=0,新京报,5540918998,慧眼看中国，我们愿做你的4D眼镜。独家调查、深度报道，在这里，新京报能让你得到不一样的满足。,True,2019-12-13 14:42:03,news_tech
日前，天翼电子商务有限公司CEO罗来峰在第三届翼支付合作伙伴生态大会上透露，2019年翼支付交易金额超1.75万亿，每月实现2.3亿笔交易。目前共接入华润、永辉、苏宁小店等逾800万家线下商户门店及苏宁易购、京东、天猫、美团等170余家线上电商。,翼支付罗来峰：2019年交易额超1.75万亿，接入逾170家电商,,75,0,0,2019-12-12 19:29:04,http://m.toutiao.com/group/6769513323709858317/?app=news_article&is_hit_share_recommend=0,亿欧网,3317459031,亿欧――科技与产业创新服务平台,True,2019-12-13 14:42:03,news_tech
售价1999元的红米K30，你心动了吗？12月10月，红米在北京正式召开新品发布会，除了发布红米系列笔记本之外，重头戏便是全新的K系列手机的发布。此次发布会，红米共发布了两款K系列手机，分别为K30 4G版和5G版。,1999元，红米新品5G手机登场,,42,0,0,2019-12-12 17:11:12,http://m.toutiao.com/a6769477797627822596/?app=news_article&is_hit_share_recommend=0,IT数码手机控丶,80555899338,资深数码导购达人，游戏玩家，自媒体编辑,True,2019-12-13 14:42:03,news_tech
每经记者：叶晓丹 每经编辑：陈俊杰12月12日，在恒生电子（600570，SH) 联合阿里云发布的NewCloud金融领域云解决方案发布会上，恒生电子总裁刘曙峰表示，不论是从中国的经济发展、金融市场建设看，亦或是从技术进步、互联网发展进程来看，2018年可能都是一个承前启后的年份,恒生电子刘曙峰：未来十年金融业或迎大调整格局,,1671,20,0,2019-12-13 11:01:49,http://m.toutiao.com/group/6769753692611543566/?app=news_article&is_hit_share_recommend=0,每日经济新闻,5770251897,中国主流财经全媒体。,True,2019-12-13 14:42:03,news_tech
,0g5G标杆！荣耀V30 PRO体验！,,15,0,0,2019-12-13 12:11:43,https://m.toutiaoimg.com/a6769771705767297549/?app=news_article&is_hit_share_recommend=0,天极网,3526525206,悟空问答签约机构  科技前沿第一站,True,2019-12-13 14:42:03,news_tech
日前，我们从特斯拉官方获悉，特斯拉车辆的蜂窝数据网络，将开始收取通讯费费，其价格为9.99美元大概相当于人民币70元左右。据若用户不想购买信息服务，车辆将只能使用基础的导航、OTA等功能，不可使用实时路况、卫星地图、在线音乐/视频、浏览器等在线服务功能。,电动车也有月租了，特斯拉这招又把汽车革命了,,3671,4,0,2019-12-12 14:19:22,http://m.toutiao.com/a6769433516863128076/?app=news_article&article_category=automobile&is_hit_share_recommend=0,中关村在线,3539965816,看科技资讯，上中关村在线。,True,2019-12-13 14:42:03,news_tech
创头条讯 近日，有网友在某社交平台爆料称，马蜂窝即将启动一场全公司级别的大裁员，12月12日（今日）正式开始约谈，裁员比例达40%，目前用于约谈的会议室和附近工位已清空。爆料称，赔偿方案为N+2，被裁员工为研发居多，然而即使留下，除搜索推荐、内容中心等核心部门外，其他没有年终奖。,马蜂窝被曝大裁员，留下员工大多没有年终奖,,30262,618,0,2019-12-12 16:15:04,http://m.toutiao.com/a6769463327094473228/?app=news_article&is_hit_share_recommend=0,思达派,5330276946,思达派是专注创业干货分享的创业科技媒体。,True,2019-12-13 14:42:03,news_tech
QQ 不是最早入局小游戏的流量平台，它的成绩单是入局半年后，接入开发商数量超500家，上线小游戏近3000款，最新日活跃用户达2000万。但 QQ 小游戏有着更为长远的目标，腾讯副总裁梁柱12月11日称，2020年期待月流水过亿的产品。,QQ期待月流水过亿的爆款小游戏，轻量游戏成行业新引擎,,28,0,0,2019-12-12 16:19:26,http://m.toutiao.com/group/6769464455379026446/?app=news_article&is_hit_share_recommend=0,第一财经,5431132532,第一财经 专业创造价值,True,2019-12-13 14:42:03,news_tech
站长之家(ChinaZ.com) 12 月 13 日消息：据日前参与了 OPPO INNO Day 活动闭门沟通会的相关知情人士消息，OPPO Find 旗舰系列的更新未来将更加规律化和常态化。,OPPO Find X2 或于 2020 年 Q1 发布：采用全像素全向对焦技术,,5,1,0,2019-12-13 10:03:18,http://m.toutiao.com/group/6769738610708054541/?app=news_article&is_hit_share_recommend=0,站长之家,3851872836,站长之家您提供新的站长资讯，创业信息，业界动态及行业趋势！,False,2019-12-13 14:42:03,news_tech
12月12日上午，第二届中国科普科幻电影周（展）开幕式在商丘举办。本届中国科普科幻电影周（展）以“科技之光 点亮中国”为主题，共为期5天，设置有开幕式、影片评审、影片展映、电影市场、电影论坛、嘉年华、闭幕式暨颁奖典礼7个活动单元。,机器人大秀超萌舞技 中国科普科幻电影周（展）商丘开幕,,11,0,0,2019-12-12 21:29:17,https://m.toutiaoimg.com/a6769544301190840836/?app=news_article&is_hit_share_recommend=0,豫直播,59062744274,以你之见，直播河南。,True,2019-12-13 14:42:03,news_tech
江西历史悠久，向来以经济繁荣、文化发达著称，享有“物华天宝，人杰地灵”之美誉。2019年12月12日，“江西.选择不凡华为云城市峰会2019”在南昌召开，在千年历史的滕王阁畔，再现了“胜友如云，高朋满座”的盛况。“江西.,云+5G+AI+鲲鹏生态，华为云助推江西各行业智能化升级,,11,0,0,2019-12-13 11:53:06,http://m.toutiao.com/group/6769766907059896840/?app=news_article&is_hit_share_recommend=0,同花顺财经,3475422963,股票金融信息资讯专家 微信号：ths518,True,2019-12-13 14:42:03,news_tech
12月12日消息，苹果公司将在2020年左右上市5G手机iPhone12系列，价格方面会进行调整，但不会大幅上涨。  苹果公司即将于2020年推出的支持5G的iPhone12系列，由于需要支持新一代5G网络，所以配置上将有显著的提升。,苹果5G iPhone价格不会大幅上涨，库克为果粉控制成本？,,70,0,0,2019-12-12 15:36:41,http://m.toutiao.com/a6769453437428957708/?app=news_article&is_hit_share_recommend=0,IT168,3624172865,关注IT168，最新数码科技资讯给你好看,True,2019-12-13 14:42:03,news_tech
微信“原图”被曝出泄露用户信息，真的吗？,我们的隐私又保不住了！微信“原图”泄露用户位置信息？,,24,0,0,2019-12-13 11:55:04,https://m.toutiaoimg.com/a6769566568184545800/?app=news_article&is_hit_share_recommend=0,福建新闻频道,6646545986,中国大陆第一家专业新闻频道。,True,2019-12-13 14:42:03,news_tech
近日，北京市海淀区市场监督管理局对百度运营主体“北京百度网讯科技有限公司”做出行政处罚。因未核对广告内容，发布了内容不符的广告，百度被处以罚款30000元。红星新闻 图处罚决定书显示，“北京百度网讯科技有限公司”主要经营互联网搜索业务，官网为www.baidu.com。,未核对广告内容，发布内容不符广告：百度被罚款30000元,,29,0,0,2019-12-13 11:11:54,http://m.toutiao.com/a6769756289418396164/?app=news_article&is_hit_share_recommend=0,福建新闻广播FM1036,6603804687,FM1036福建新闻广播，一路伴随的有声新媒体。,True,2019-12-13 14:42:03,news_tech
本文为「金十数据」原创文章，未经许可，禁止转载，违者必究。众所周知，凭借垄断世界的技术实力，美国科技巨头在世界赚得盆满钵满，不过它们的好日子在欧洲似乎要到头了。最近，欧盟欲对它们加收3%数字费用，这还没完，日前欧盟再次表达立场，称罚款不够，还将严惩反竞争行为。,4大美企巨头或遭欧盟加大监管！内外交困下，亚马逊重返中国市场,,1334,5,0,2019-12-12 18:38:57,http://m.toutiao.com/a6769500410039239182/?app=news_article&is_hit_share_recommend=0,金十数据,5543660331,金十数据，为交易而生！,True,2019-12-13 14:42:03,news_tech
10月29日下午，中国电信在深圳龙岗友和国际大酒店顺利举办了“5G赋能 创新共赢”2019年中国电信5G创新成果发布暨5G战略合作签约会。会上，深圳市秀时代文化传媒有限公司（以下简称“秀时代”）、深圳市微量科技有限公司以及深圳市简工智能科技有限公司等与中国电信签署战略合作协议。,5G赋能，秀时代与中国电信签署战略合作协议,,2,0,0,2019-12-12 15:54:53,http://m.toutiao.com/group/6769458130179850759/?app=news_article&is_hit_share_recommend=0,牛华网,3339797036,牛华网重点关注全球前沿科技、游戏、电影娱乐及新潮数码。,False,2019-12-13 14:42:03,news_tech
（记者　林铭　通讯员　仓萱）昨日，由仓山区人民政府、福建省电子信息集团、华为软件技术有限公司、中软国际有限公司主办的智能产业高峰论坛暨华为（福州）人工智能孵化中心启动仪式在仓山举行。,仓山区与华为战略牵手，华为（福州）人工智能孵化中心启动,,110,1,0,2019-12-13 11:42:33,http://m.toutiao.com/a6769764188735668739/?app=news_article&is_hit_share_recommend=0,福州晚报,1604925809494156,立德传播 报答天下！福州本土创刊时间最早的市民报,True,2019-12-13 14:42:03,news_tech
据外媒报道，美银证券(Bank of America Securities)本周将苹果股价目标再次上调7%，称5G的国际推广应有助于苹果在未来几年保持2亿多部iPhone的持续销售。,基于对5G iPhone的预测 美银证券上调苹果股价,,84,0,0,2019-12-13 10:02:15,http://m.toutiao.com/group/6769738342041911816/?app=news_article&is_hit_share_recommend=0,cnBeta,5924685662,即时科技资讯站点和网友交流平台。,True,2019-12-13 14:42:03,news_tech
昨天（12月12日），币圈知名人士、波场创始人孙宇晨的微博账号疑似被关闭，其微博内容被清空。页面显示，其账号因被投诉违反法律法规和《微博社区公约》的相关规定，现已无法查看。波场TRON区块链官方微博回应“孙宇晨微博被封号”称，我们与微博有直接的沟通管道，会尽快沟通解决。,孙宇晨微博被封后疑似新号再被封 此前多个币圈账号被屏蔽,,19,0,0,2019-12-13 13:19:37,http://m.toutiao.com/group/6769789204344865288/?app=news_article&is_hit_share_recommend=0,红星新闻,4085395345,成都传媒集团旗下的新媒体平台,True,2019-12-13 14:42:06,news_tech
比亚迪乘用车数据显示，11月比亚迪全系销量总计40750辆，同比下滑17.92%，其中新能源车型10675辆，同比下滑62.86%；燃油车型30075辆，同比增长43.9%。不难看出比亚迪的新能源车型销售持续疲软，不过这并不是比亚迪的个例。,比亚迪11月新能源车销量下滑62.86% 燃油车逆势上扬,,275,0,0,2019-12-12 21:16:43,http://m.toutiao.com/a6769541066442932748/?app=news_article&article_category=automobile&is_hit_share_recommend=0,车威,3145338632,原汽车经理人，更名为车威。  专业有料有观点的汽车点评！,True,2019-12-13 14:42:06,news_tech
苹果公司律师彼得・丹伍德最近已经被任命为Spectral Edge公司董事，苹果也成为了该公司的实际控制人。12月13日消息，苹果公司收购了一家专注于改善智能手机照片拍摄效果的英国创业公司Spectral Edge。,一切为了拍照！苹果收购曾融资500万美元的图像处理创企,,56,1,0,2019-12-13 10:31:45,http://m.toutiao.com/a6769745944301797891/?app=news_article&is_hit_share_recommend=0,镁客网,5543387242,读懂人工智能、VR/AR、机器人、无人驾驶等前沿硬科技,True,2019-12-13 14:42:06,news_tech
"【牢记嘱托 奋勇争先 谱写新时代中原更加出彩的绚丽篇章】“一根线”接力卖全球光山电商自2014年起步开始，发展到现在已有6个年头,先后获得首批国家电子商务进农村综合示范县、2019年国家电子商务进农村“升级版”综合示范县、全国电商扶贫十佳县、全国电商发展特别县、全国电商进农村示范",河南光山县：“一根线”接力卖全球（图）,,2600,15,0,2019-12-13 09:43:11,http://m.toutiao.com/a6769733426326012423/?app=news_article&is_hit_share_recommend=0,信阳微视角,3085927806,融合权威媒体平台，聚焦百姓生活冷暖，关注信阳，宣传信阳。,True,2019-12-13 14:42:06,news_tech
以画图纪录人生的方式，有趣而又简明地给出了答案，让人们从一张图就能轻易看懂他们值得借鉴的人生，实在难得。,一张图读懂乔布斯、盖茨、扎克伯格等牛人的人生轨迹,,600,32,0,2019-12-12 14:23:42,http://m.toutiao.com/a6769434629767168523/?app=news_article&is_hit_share_recommend=0,加米谷大数据,75917343955,加米谷大数据培训，专注于大数据人才培养，分享大数据知识。,False,2019-12-13 14:42:06,news_tech
亿航智能在纳斯达克挂牌上市，成为无人机第一股。提到无人机，很多人首先想到的是大疆，与大疆无人机航拍等应用场景不同的是，亿航智能走上了“城市空中交通”的全新赛道，并成为全球首个发布载人级自动驾驶飞行器的无人机公司。,无人机第一股来了 不是大疆？这家公司未来要带你“打飞的上班”,,3267,7,0,2019-12-13 08:28:44,http://m.toutiao.com/group/6769714240757432840/?app=news_article&is_hit_share_recommend=0,金融界,3815887397,一站式互联网投资理财平台。,True,2019-12-13 14:42:06,news_tech
进入12月，威马用户累计行驶里程已迈入2亿公里，其中，单车最长行驶里程已突破10万公里，相当于为用户节省了近5万元出行成本。从1亿公里到2亿公里，仅历时4个月，威马再次实现用户基数跨越式增长，亿级行驶里程周期环比缩短了53%。,冬季续航“黑科技”发威，威马用户行驶总里程已破2亿公里,,27,0,0,2019-12-13 12:34:32,http://m.toutiao.com/group/6769777585241981448/?app=news_article&article_category=automobile&is_hit_share_recommend=0,EV世纪,6346027376,最专业的新能源汽车垂直媒体。,True,2019-12-13 14:42:06,news_tech
近日，北京市海淀区市场监督管理局对百度运营主体“北京百度网讯科技有限公司”做出行政处罚。因未核对广告内容，发布了内容不符的广告，百度被处以罚款30000元。处罚决定书显示，“北京百度网讯科技有限公司”主要经营互联网搜索业务，官网为www.baidu.com。,百度被罚3万元！因未核对广告内容，发布内容不符,,13,0,0,2019-12-13 11:05:50,http://m.toutiao.com/group/6769754725106582024/?app=news_article&is_hit_share_recommend=0,长沙晚报掌上长沙,6510040185,掌上长沙是长沙晚报报业集团主办，提供长沙新闻生活资讯。,False,2019-12-13 14:42:06,news_tech
12月12日，发改委等7部委印发关于促进“互联网+社会服务”发展的意见。意见指出，以数字化转型扩大社会服务资源供给；以网络化融合实现社会服务均衡普惠；以智能化创新提高社会服务供给质量；以多元化供给激发社会服务市场活力；以协同化举措优化社会服务发展环境。,七部委：面向远程医疗、在线教育等领域，加快5G试点,,777,34,0,2019-12-12 14:35:31,http://m.toutiao.com/group/6769437676757058061/?app=news_article&is_hit_share_recommend=0,第一财经,5431132532,第一财经 专业创造价值,True,2019-12-13 14:42:06,news_tech
本报讯 近日，中国联通制定并形成了公司业务流程与制度优化的一揽子方案并正式实施。,联通优化业务流程健全制度体系,,5,0,0,2019-12-13 13:44:40,http://m.toutiao.com/group/6769795657378038280/?app=news_article&is_hit_share_recommend=0,同花顺财经,3475422963,股票金融信息资讯专家 微信号：ths518,True,2019-12-13 14:42:06,news_tech
在网络互助平台中，轻松筹算是在“老大哥”梯队中站稳了脚跟。其成立于2014年，彼时正是国内网络互助平台的启蒙期，目前盛行的水滴筹等大多数网络互助平台成立时间则在2016年左右。2017年，轻松筹获得2800万美元的C轮融资。 作为保险产品的互补，网络互助颇受争议。,67轻松筹爱心筹款搭售互助产品 频繁骚扰用户写入协议,,1,0,0,2019-12-13 08:53:44,http://m.toutiao.com/group/6769720685116785163/?app=news_article&is_hit_share_recommend=0,中国网,3350881978,中国网，呈现一个真实的中国,True,2019-12-13 14:42:06,news_tech
毫无疑问，AirPods已经成为了苹果目前仅次于iPhone的第二大热销品类了。现在第三方报告显示，AirPods无线耳机的单季度营收，已经达到40亿美元（约合人民币280亿元），与2007年iPod播放器最顶峰时期相当。,仅次于iPhone 苹果畅销产品AirPods单季营收超40亿美元,,6,0,0,2019-12-13 09:18:00,http://m.toutiao.com/group/6769726937502843399/?app=news_article&is_hit_share_recommend=0,金融界,3815887397,一站式互联网投资理财平台。,True,2019-12-13 14:42:06,news_tech
据媒体报道，苹果近日推出iOS 13.3正式版，针对无线充电做出优化，部分无线充电器解除封杀，7.5W模式回归。中投投资咨询预计，2019年我国无线充电行业市场规模将达62亿美元，未来五年年均复合增长率约27.92%。,苹果重新解禁iPhone第三方无线快充,,87,0,0,2019-12-13 07:51:38,http://m.toutiao.com/group/6769704680474804743/?app=news_article&is_hit_share_recommend=0,36氪,3757989448,36氪中国领先的新商业媒体，提供新锐深度的商业报道。,True,2019-12-13 14:42:06,news_tech
12月12日消息，德国柏林今日举办微信海外开发者大赛，来自全球11个国家及地区的30个小程序服务商团队参加大赛。比赛现场，微信团队公布的最新数据显示，2019年微信支付在境外合规的国家和地区覆盖量增加至60个，支持16种不同货币直接结算；另外，微信小程序在欧洲地区的访问量翻倍。,微信团队：2019年微信支付覆盖境外60个国家和地区,,57,0,0,2019-12-12 16:02:03,http://m.toutiao.com/group/6769459976713798152/?app=news_article&is_hit_share_recommend=0,同花顺财经,3475422963,股票金融信息资讯专家 微信号：ths518,True,2019-12-13 14:42:06,news_tech
华为MatePad Pro华为在上个月末推出了华为MatePad Pro，试图唤醒平板电脑市场。 MatePad Pro不仅配备了麒麟990芯片组，而且还配备了5G版本。在美学方面，这款平板电脑具有出色的外观。MatePad Pro现在已经在中国首次发售。,注意：搭载麒麟990处理器的华为MatePad Pro平板电脑开始发售,,55,0,0,2019-12-13 07:38:01,http://m.toutiao.com/a6769701173604647435/?app=news_article&is_hit_share_recommend=0,万物云联网,58798318121,"物联网,大数据,云计算,工业互联网,5G等方案产品和使能技术",False,2019-12-13 14:42:06,news_tech
【猎云网北京】12月12日报道12月10日，2019年度CEO峰会暨猎云网创投颁奖盛典在北京望京凯悦酒店隆重举行，近百位知名资本大咖，独角兽创始人、创业风云人物及近千位投资人与创业者共聚“新势力・2019年度CEO峰会暨猎云网创投颁奖盛典”。,芳晟基金合伙人方芳：资本寒冬下，创业者要关注团队打硬仗的能力才能跨越周期,,16236,21,0,2019-12-12 14:03:00,http://m.toutiao.com/group/6769429296881598983/?app=news_article&is_hit_share_recommend=0,猎云网,3624705480,猎云网聚焦TMT领域创业创新报道，嫁接创业者与VC的桥梁。,True,2019-12-13 14:42:06,news_tech
“未来3年，智能音箱市场增量将主要来自有屏音箱。”12月12日，小度新品发布媒体沟通会现场，百度副总裁、百度智能生活事业群组总经理景鲲分享智能音箱行业发展趋势，百度旗下人工智能品牌小度再次迎来一位家族新成员――小度在家智能屏X8。,智能屏打造完善内容服务生态 突破家庭教育场景边界,,23,0,0,2019-12-12 21:58:07,http://m.toutiao.com/group/6769551734512550414/?app=news_article&is_hit_share_recommend=0,环球网,5954781019,环球资讯 全球动态 让你的头条更精彩,True,2019-12-13 14:42:06,news_tech
科学育儿知识是中国母婴、育儿人群的刚需，但随着中国互联网信息爆炸式增长，严重的内容过载让用户很难从线索直链答案。,背靠百度移动生态，超级母婴平台“宝宝知道”沉淀9200万专业问答,,25,1,0,2019-12-12 17:50:59,http://m.toutiao.com/group/6769488050134188557/?app=news_article&is_hit_share_recommend=0,砍柴网,3147801619,砍柴网（www.ikanchai.com）全球视野 新锐媒体,False,2019-12-13 14:42:06,news_tech
原标题：三星将向西安芯片工厂再投80亿美元押宝中国5G 据国外媒体报道，三星电子将对其中国西安芯片工厂增加80亿美元的投资，以促进NAND闪存芯片的生产。这是三星西安闪存芯片项目的二期第二阶段投资，此前108亿美元为一期投资。,三星将向西安芯片工厂再投80亿美元 押宝中国5G,,26,0,0,2019-12-13 13:14:08,http://m.toutiao.com/group/6769787788205228558/?app=news_article&is_hit_share_recommend=0,同花顺财经,3475422963,股票金融信息资讯专家 微信号：ths518,True,2019-12-13 14:42:06,news_tech
苹果手机推出新功能，名为“父母控制”，到底好还是坏？wmz,苹果手机推出新功能，名为“父母控制”，到底好还是坏？,,3,0,0,2019-12-13 13:27:23,https://m.toutiaoimg.com/group/6769712100458627592/?app=news_article&is_hit_share_recommend=0,看看新闻,5839829632,感受叩击时代的力量！,True,2019-12-13 14:42:06,news_tech
